"index";"time";"minutes";"dateTime";"SPD33.CH1_Voltage";"SPD33.CH1_Current";"SPD33.CH1_Power";"SPD33.CH2_Voltage";"SPD33.CH2_Current";"SPD33.CH2_Power"
113;11,454;0,1909;1727973358,563;5;0,41;2,05;4,99;0,38;1,9
114;11,554;0,1925666667;1727973358,664;5;0,41;2,05;4,99;0,38;1,9
115;11,654;0,1942333333;1727973358,772;5;0,41;2,05;4,99;0,38;1,9
116;11,754;0,1959;1727973358,864;5;0,41;2,05;4,99;0,38;1,9
117;11,854;0,1975666667;1727973358,966;5;0,41;2,05;4,99;0,38;1,9
118;11,954;0,1992333333;1727973359,066;5;0,41;2,05;4,99;0,38;1,9
119;12,054;0,2009;1727973359,164;5;0,41;2,05;4,99;0,38;1,9
120;12,154;0,2025666667;1727973359,263;5;0,41;2,05;4,99;0,38;1,9
121;12,254;0,2042333333;1727973359,364;5;0,41;2,05;4,99;0,38;1,9
122;12,354;0,2059;1727973359,475;5;0,41;2,05;4,99;0,38;1,9
123;12,449;0,2074833333;1727973359,56;5;0,41;2,05;4,99;0,38;1,9
124;12,554;0,2092333333;1727973359,664;5;0,41;2,05;4,99;0,38;1,9
125;12,653;0,2108833333;1727973359,766;5;0,41;2,05;4,99;0,38;1,9
126;12,75;0,2125;1727973359,861;5;0,41;2,05;4,99;0,38;1,9
127;12,853;0,2142166667;1727973359,964;5;0,41;2,05;4,99;0,38;1,9
128;12,952;0,2158666667;1727973360,063;5;0,41;2,05;4,99;0,38;1,9
129;13,054;0,2175666667;1727973360,178;5;0,41;2,05;4,99;0,38;1,9
130;13,151;0,2191833333;1727973360,262;5;0,41;2,05;4,99;0,38;1,9
131;13,252;0,2208666667;1727973360,362;5;0,41;2,05;4,99;0,38;1,9
132;13,354;0,2225666667;1727973360,465;5;0,41;2,05;4,99;0,38;1,9
133;13,454;0,2242333333;1727973360,565;5;0,41;2,05;4,99;0,39;1,95
134;13,554;0,2259;1727973360,665;5;0,41;2,05;4,99;0,39;1,95
135;13,653;0,22755;1727973360,764;5;0,41;2,05;4,99;0,39;1,95
136;13,752;0,2292;1727973360,883;5;0,33;1,65;4,99;0,39;1,95
137;13,854;0,2309;1727973360,963;5;0,33;1,65;4,99;0,39;1,95
138;13,951;0,2325166667;1727973361,063;5;0,33;1,65;4,99;0,39;1,95
139;14,05;0,2341666667;1727973361,16;5;0,33;1,65;4,99;0,39;1,95
140;14,153;0,2358833333;1727973361,264;5;0,33;1,65;4,99;0,38;1,9
141;14,253;0,23755;1727973361,363;5;0,33;1,65;4,99;0,38;1,9
142;14,352;0,2392;1727973361,463;5;0,33;1,65;4,99;0,38;1,9
143;14,453;0,2408833333;1727973361,587;5;0,32;1,6;4,99;0,38;1,9
144;14,554;0,2425666667;1727973361,664;5;0,32;1,6;4,99;0,38;1,9
145;14,654;0,2442333333;1727973361,765;5;0,32;1,6;4,99;0,38;1,9
146;14,751;0,24585;1727973361,863;5;0,32;1,6;4,99;0,38;1,9
147;14,854;0,2475666667;1727973361,964;5;0,32;1,6;4,99;0,38;1,9
148;14,954;0,2492333333;1727973362,065;5;0,32;1,6;4,99;0,38;1,9
149;15,055;0,2509166667;1727973362,166;5;0,32;1,6;4,99;0,38;1,9
150;15,15;0,2525;1727973362,285;5;0,33;1,65;4,99;0,38;1,9
151;15,254;0,2542333333;1727973362,365;5;0,33;1,65;4,99;0,38;1,9
152;15,349;0,2558166667;1727973362,459;5;0,33;1,65;4,99;0,38;1,9
153;15,454;0,2575666667;1727973362,566;5;0,33;1,65;4,99;0,38;1,9
154;15,554;0,2592333333;1727973362,664;5;0,33;1,65;4,99;0,38;1,9
155;15,651;0,26085;1727973362,76;5;0,33;1,65;4,99;0,38;1,9
156;15,753;0,26255;1727973362,864;5;0,33;1,65;4,99;0,38;1,9
157;15,85;0,2641666667;1727973362,96;5;0,33;1,65;4,99;0,38;1,9
158;15,954;0,2659;1727973363,066;5;0,33;1,65;4,99;0,38;1,9
159;16,053;0,26755;1727973363,163;5;0,33;1,65;4,99;0,38;1,9
160;16,154;0,2692333333;1727973363,265;5;0,33;1,65;4,99;0,38;1,9
161;16,254;0,2709;1727973363,367;5;0,33;1,65;4,99;0,38;1,9
162;16,352;0,2725333333;1727973363,461;5;0,33;1,65;4,99;0,38;1,9
163;16,454;0,2742333333;1727973363,565;5;0,33;1,65;4,99;0,38;1,9
164;16,554;0,2759;1727973363,665;5;0,33;1,65;4,99;0,38;1,9
165;16,652;0,2775333333;1727973363,762;5;0,37;1,85;4,99;0,38;1,9
166;16,749;0,27915;1727973363,86;5;0,37;1,85;4,99;0,38;1,9
167;16,854;0,2809;1727973363,964;5;0,37;1,85;4,99;0,38;1,9
168;16,952;0,2825333333;1727973364,072;5;0,37;1,85;4,99;0,38;1,9
169;17,054;0,2842333333;1727973364,163;5;0,37;1,85;4,99;0,38;1,9
170;17,154;0,2859;1727973364,266;5;0,37;1,85;4,99;0,38;1,9
171;17,253;0,28755;1727973364,365;5;0,37;1,85;4,99;0,38;1,9
172;17,353;0,2892166667;1727973364,464;5;0,32;1,6;4,99;0,38;1,9
173;17,45;0,2908333333;1727973364,562;5;0,32;1,6;4,99;0,38;1,9
174;17,552;0,2925333333;1727973364,662;5;0,32;1,6;4,99;0,38;1,9
175;17,654;0,2942333333;1727973364,787;5;0,32;1,6;4,99;0,38;1,9
176;17,751;0,29585;1727973364,864;5;0,32;1,6;4,99;0,38;1,9
177;17,854;0,2975666667;1727973364,965;5;0,32;1,6;4,99;0,38;1,9
178;17,951;0,2991833333;1727973365,063;5;0,32;1,6;4,99;0,38;1,9
179;18,054;0,3009;1727973365,164;5;0,32;1,6;4,99;0,38;1,9
180;18,153;0,30255;1727973365,264;5;0,32;1,6;4,99;0,38;1,9
181;18,254;0,3042333333;1727973365,366;5;0,32;1,6;4,99;0,38;1,9
182;18,354;0,3059;1727973365,479;5;0,32;1,6;4,99;0,38;1,9
183;18,451;0,3075166667;1727973365,563;5;0,32;1,6;4,99;0,38;1,9
184;18,549;0,30915;1727973365,659;5;0,32;1,6;4,99;0,38;1,9
185;18,653;0,3108833333;1727973365,763;5;0,32;1,6;4,99;0,38;1,9
186;18,751;0,3125166667;1727973365,862;5;0,33;1,65;4,99;0,38;1,9
187;18,854;0,3142333333;1727973365,967;5;0,33;1,65;4,99;0,38;1,9
188;18,952;0,3158666667;1727973366,063;5;0,33;1,65;4,99;0,38;1,9
189;19,054;0,3175666667;1727973366,164;5;0,33;1,65;4,99;0,38;1,9
190;19,15;0,3191666667;1727973366,261;5;0,33;1,65;4,99;0,38;1,9
191;19,253;0,3208833333;1727973366,363;5;0,33;1,65;4,99;0,38;1,9
192;19,352;0,3225333333;1727973366,462;5;0,33;1,65;4,99;0,38;1,9
193;19,453;0,3242166667;1727973366,574;5;0,32;1,6;4,99;0,38;1,9
194;19,551;0,32585;1727973366,661;5;0,32;1,6;4,99;0,38;1,9
195;19,654;0,3275666667;1727973366,764;5;0,32;1,6;4,99;0,38;1,9
196;19,755;0,32925;1727973366,866;5;0,32;1,6;4,99;0,38;1,9
197;19,854;0,3309;1727973366,963;5;0,32;1,6;4,99;0,47;2,35
198;19,953;0,33255;1727973367,065;5;0,32;1,6;4,99;0,47;2,35
199;20,053;0,3342166667;1727973367,163;5;0,32;1,6;4,99;0,47;2,35
200;20,152;0,3358666667;1727973367,279;5;0,32;1,6;4,99;0,47;2,35
201;20,254;0,3375666667;1727973367,365;5;0,32;1,6;4,99;0,47;2,35
202;20,354;0,3392333333;1727973367,467;5;0,32;1,6;4,99;0,47;2,35
203;20,452;0,3408666667;1727973367,562;5;0,32;1,6;4,99;0,47;2,35
204;20,552;0,3425333333;1727973367,663;5;0,32;1,6;4,99;0,46;2,3
205;20,652;0,3442;1727973367,764;5;0,32;1,6;4,99;0,46;2,3
206;20,752;0,3458666667;1727973367,864;5;0,32;1,6;4,99;0,46;2,3
207;20,854;0,3475666667;1727973367,985;5;0,33;1,65;4,99;0,46;2,3
208;20,954;0,3492333333;1727973368,065;5;0,33;1,65;4,99;0,46;2,3
209;21,054;0,3509;1727973368,165;5;0,33;1,65;4,99;0,46;2,3
210;21,154;0,3525666667;1727973368,265;5;0,33;1,65;4,99;0,46;2,3
211;21,253;0,3542166667;1727973368,365;5;0,33;1,65;4,99;0,46;2,3
212;21,353;0,3558833333;1727973368,465;5;0,33;1,65;4,99;0,46;2,3
213;21,451;0,3575166667;1727973368,563;5;0,33;1,65;4,99;0,46;2,3
214;21,552;0,3592;1727973368,684;5;0,32;1,6;4,99;0,46;2,3
215;21,654;0,3609;1727973368,76;5;0,32;1,6;4,99;0,46;2,3
216;21,753;0,36255;1727973368,863;5;0,32;1,6;4,99;0,46;2,3
217;21,85;0,3641666667;1727973368,959;5;0,32;1,6;4,99;0,46;2,3
218;21,953;0,3658833333;1727973369,062;5;0,32;1,6;4,99;0,46;2,3
219;22,05;0,3675;1727973369,16;5;0,32;1,6;4,99;0,46;2,3
220;22,151;0,3691833333;1727973369,263;5;0,32;1,6;4,99;0,46;2,3
221;22,252;0,3708666667;1727973369,386;5;0,32;1,6;4,99;0,46;2,3
222;22,351;0,3725166667;1727973369,462;5;0,32;1,6;4,99;0,46;2,3
223;22,452;0,3742;1727973369,564;5;0,32;1,6;4,99;0,46;2,3
224;22,553;0,3758833333;1727973369,669;5;0,32;1,6;4,99;0,46;2,3
225;22,653;0,37755;1727973369,766;5;0,32;1,6;4,99;0,46;2,3
226;22,754;0,3792333333;1727973369,865;5;0,32;1,6;4,99;0,46;2,3
227;22,852;0,3808666667;1727973369,964;5;0,32;1,6;4,99;0,46;2,3
228;22,953;0,38255;1727973370,087;5;0,33;1,65;4,99;0,46;2,3
229;23,056;0,3842666667;1727973370,173;5;0,33;1,65;4,99;0,46;2,3
230;23,152;0,3858666667;1727973370,266;5;0,33;1,65;4,99;0,46;2,3
231;23,253;0,38755;1727973370,362;5;0,33;1,65;4,99;0,46;2,3
232;23,354;0,3892333333;1727973370,467;5;0,33;1,65;4,99;0,46;2,3
233;23,453;0,3908833333;1727973370,567;5;0,33;1,65;4,99;0,46;2,3
234;23,553;0,39255;1727973370,665;5;0,33;1,65;4,99;0,46;2,3
235;23,653;0,3942166667;1727973370,788;5;0,4;2;4,99;0,46;2,3
236;23,753;0,3958833333;1727973370,864;5;0,4;2;4,99;0,46;2,3
237;23,85;0,3975;1727973370,964;5;0,4;2;4,99;0,46;2,3
238;23,949;0,39915;1727973371,06;5;0,4;2;4,99;0,46;2,3
239;24,054;0,4009;1727973371,167;5;0,4;2;4,99;0,46;2,3
240;24,154;0,4025666667;1727973371,268;5;0,4;2;4,99;0,46;2,3
241;24,253;0,4042166667;1727973371,364;5;0,4;2;4,99;0,46;2,3
242;24,352;0,4058666667;1727973371,466;5;0,4;2;4,99;0,46;2,3
243;24,45;0,4075;1727973371,562;5;0,32;1,6;4,99;0,46;2,3
244;24,554;0,4092333333;1727973371,664;5;0,32;1,6;4,99;0,46;2,3
245;24,652;0,4108666667;1727973371,763;5;0,32;1,6;4,99;0,46;2,3
246;24,753;0,41255;1727973371,875;5;0,32;1,6;4,99;0,46;2,3
247;24,853;0,4142166667;1727973371,963;5;0,32;1,6;4,99;0,46;2,3
248;24,953;0,4158833333;1727973372,065;5;0,32;1,6;4,99;0,46;2,3
249;25,052;0,4175333333;1727973372,162;5;0,32;1,6;4,99;0,46;2,3
250;25,153;0,4192166667;1727973372,264;5;0,32;1,6;4,99;0,46;2,3
251;25,252;0,4208666667;1727973372,362;5;0,32;1,6;4,99;0,46;2,3
252;25,354;0,4225666667;1727973372,47;5;0,32;1,6;4,99;0,46;2,3
253;25,457;0,4242833333;1727973372,58;5;0,32;1,6;4,99;0,38;1,9
254;25,553;0,4258833333;1727973372,668;5;0,32;1,6;4,99;0,38;1,9
255;25,653;0,42755;1727973372,765;5;0,32;1,6;4,99;0,38;1,9
256;25,754;0,4292333333;1727973372,864;5;0,32;1,6;4,99;0,38;1,9
257;25,853;0,4308833333;1727973372,967;5;0,32;1,6;4,99;0,38;1,9
258;25,951;0,4325166667;1727973373,061;5;0,32;1,6;4,99;0,38;1,9
259;26,053;0,4342166667;1727973373,164;5;0,32;1,6;4,99;0,38;1,9
260;26,153;0,4358833333;1727973373,285;5;0,32;1,6;4,99;0,38;1,9
261;26,25;0,4375;1727973373,361;5;0,32;1,6;4,99;0,38;1,9
262;26,353;0,4392166667;1727973373,463;5;0,32;1,6;4,99;0,38;1,9
263;26,45;0,4408333333;1727973373,56;5;0,32;1,6;4,99;0,38;1,9
264;26,55;0,4425;1727973373,662;5;0,32;1,6;4,99;0,38;1,9
265;26,653;0,4442166667;1727973373,765;5;0,32;1,6;4,99;0,38;1,9
266;26,753;0,4458833333;1727973373,865;5;0,32;1,6;4,99;0,38;1,9
267;26,854;0,4475666667;1727973373,988;5;0,32;1,6;4,99;0,38;1,9
268;26,955;0,44925;1727973374,067;5;0,32;1,6;4,99;0,38;1,9
269;27,053;0,4508833333;1727973374,164;5;0,32;1,6;4,99;0,38;1,9
270;27,154;0,4525666667;1727973374,266;5;0,32;1,6;4,99;0,38;1,9
271;27,253;0,4542166667;1727973374,364;5;0,33;1,65;4,99;0,38;1,9
272;27,349;0,4558166667;1727973374,459;5;0,33;1,65;4,99;0,38;1,9
273;27,453;0,45755;1727973374,563;5;0,33;1,65;4,99;0,38;1,9
274;27,553;0,4592166667;1727973374,656;5;0,33;1,65;4,99;0,38;1,9
275;27,649;0,4608166667;1727973374,76;5;0,33;1,65;4,99;0,38;1,9
276;27,75;0,4625;1727973374,862;5;0,33;1,65;4,99;0,38;1,9
277;27,852;0,4642;1727973374,962;5;0,33;1,65;4,99;0,38;1,9
278;27,954;0,4659;1727973375,073;5;0,33;1,65;4,99;0,38;1,9
279;28,053;0,46755;1727973375,165;5;0,33;1,65;4,99;0,38;1,9
280;28,15;0,4691666667;1727973375,262;5;0,33;1,65;4,99;0,38;1,9
281;28,253;0,4708833333;1727973375,366;5;0,33;1,65;4,99;0,38;1,9
282;28,354;0,4725666667;1727973375,464;5;0,33;1,65;4,99;0,38;1,9
283;28,454;0,4742333333;1727973375,567;5;0,33;1,65;4,99;0,38;1,9
284;28,554;0,4759;1727973375,666;5;0,33;1,65;4,99;0,38;1,9
285;28,652;0,4775333333;1727973375,779;5;0,33;1,65;4,99;0,38;1,9
286;28,75;0,4791666667;1727973375,861;5;0,33;1,65;4,99;0,38;1,9
287;28,853;0,4808833333;1727973375,963;5;0,33;1,65;4,99;0,38;1,9
288;28,953;0,48255;1727973376,063;5;0,33;1,65;4,99;0,38;1,9
289;29,051;0,4841833333;1727973376,164;5;0,33;1,65;4,99;0,38;1,9
290;29,154;0,4859;1727973376,269;5;0,33;1,65;4,99;0,38;1,9
291;29,254;0,4875666667;1727973376,366;5;0,33;1,65;4,99;0,38;1,9
292;29,354;0,4892333333;1727973376,483;5;0,33;1,65;4,99;0,38;1,9
293;29,452;0,4908666667;1727973376,563;5;0,33;1,65;4,99;0,38;1,9
294;29,554;0,4925666667;1727973376,665;5;0,33;1,65;4,99;0,38;1,9
295;29,653;0,4942166667;1727973376,766;5;0,33;1,65;4,99;0,38;1,9
296;29,754;0,4959;1727973376,865;5;0,33;1,65;4,99;0,43;2,15
297;29,851;0,4975166667;1727973376,964;5;0,33;1,65;4,99;0,43;2,15
298;29,954;0,4992333333;1727973377,069;5;0,33;1,65;4,99;0,43;2,15
299;30,052;0,5008666667;1727973377,185;5;0,66;3,3;4,99;0,43;2,15
300;30,153;0,50255;1727973377,264;5;0,66;3,3;4,99;0,43;2,15
301;30,252;0,5042;1727973377,363;5;0,66;3,3;4,99;0,43;2,15
302;30,354;0,5059;1727973377,464;5;0,66;3,3;4,99;0,43;2,15
303;30,453;0,50755;1727973377,563;5;0,66;3,3;4,99;0,46;2,3
304;30,554;0,5092333333;1727973377,665;5;0,66;3,3;4,99;0,46;2,3
305;30,653;0,5108833333;1727973377,763;5;0,66;3,3;4,99;0,46;2,3
306;30,752;0,5125333333;1727973377,885;5;0,41;2,05;4,99;0,46;2,3
307;30,854;0,5142333333;1727973377,964;5;0,41;2,05;4,99;0,46;2,3
308;30,954;0,5159;1727973378,064;5;0,41;2,05;4,99;0,46;2,3
309;31,054;0,5175666667;1727973378,165;5;0,41;2,05;4,99;0,46;2,3
310;31,149;0,51915;1727973378,26;5;0,41;2,05;4,99;0,46;2,3
311;31,253;0,5208833333;1727973378,363;5;0,41;2,05;4,99;0,46;2,3
312;31,354;0,5225666667;1727973378,464;5;0,41;2,05;4,99;0,46;2,3
313;31,454;0,5242333333;1727973378,588;5;0,43;2,15;4,99;0,46;2,3
314;31,554;0,5259;1727973378,665;5;0,43;2,15;4,99;0,46;2,3
315;31,653;0,52755;1727973378,763;5;0,43;2,15;4,99;0,46;2,3
316;31,753;0,5292166667;1727973378,864;5;0,43;2,15;4,99;0,46;2,3
317;31,852;0,5308666667;1727973378,965;5;0,43;2,15;4,99;0,46;2,3
318;31,953;0,53255;1727973379,065;5;0,43;2,15;4,99;0,46;2,3
319;32,054;0,5342333333;1727973379,165;5;0,43;2,15;4,99;0,46;2,3
320;32,152;0,5358666667;1727973379,285;5;0,41;2,05;4,99;0,46;2,3
321;32,253;0,53755;1727973379,366;5;0,41;2,05;4,99;0,46;2,3
322;32,354;0,5392333333;1727973379,465;5;0,41;2,05;4,99;0,46;2,3
323;32,454;0,5409;1727973379,563;5;0,41;2,05;4,99;0,46;2,3
324;32,552;0,5425333333;1727973379,664;5;0,41;2,05;4,99;0,46;2,3
325;32,653;0,5442166667;1727973379,763;5;0,41;2,05;4,99;0,46;2,3
326;32,751;0,54585;1727973379,861;5;0,41;2,05;4,99;0,46;2,3
327;32,849;0,5474833333;1727973379,983;5;0,41;2,05;4,99;0,46;2,3
328;32,949;0,54915;1727973380,06;5;0,49;2,45;4,99;0,46;2,3
329;33,051;0,55085;1727973380,163;5;0,49;2,45;4,99;0,46;2,3
330;33,153;0,55255;1727973380,263;5;0,49;2,45;4,99;0,46;2,3
331;33,252;0,5542;1727973380,362;5;0,49;2,45;4,99;0,46;2,3
332;33,354;0,5559;1727973380,466;5;0,49;2,45;4,99;0,46;2,3
333;33,449;0,5574833333;1727973380,56;5;0,49;2,45;4,99;0,46;2,3
