"index";"time";"minutes";"dateTime";"SPD33.CH1_Voltage";"SPD33.CH1_Current";"SPD33.CH1_Power";"SPD33.CH2_Voltage";"SPD33.CH2_Current";"SPD33.CH2_Power"
104;10,499;0,1749833333;1727967100,346;5;0,41;2,05;4,99;0,38;1,9
105;10,597;0,1766166667;1727967100,443;5;0,41;2,05;4,99;0,38;1,9
106;10,701;0,17835;1727967100,548;5;0,41;2,05;4,99;0,38;1,9
107;10,799;0,1799833333;1727967100,668;5;0,41;2,05;4,99;0,38;1,9
108;10,901;0,1816833333;1727967100,747;5;0,41;2,05;4,99;0,38;1,9
109;11,001;0,18335;1727967100,846;5;0,41;2,05;4,99;0,38;1,9
110;11,101;0,1850166667;1727967100,948;5;0,41;2,05;4,99;0,38;1,9
111;11,201;0,1866833333;1727967101,047;5;0,41;2,05;4,99;0,38;1,9
112;11,299;0,1883166667;1727967101,146;5;0,41;2,05;4,99;0,38;1,9
113;11,401;0,1900166667;1727967101,246;5;0,41;2,05;4,99;0,38;1,9
114;11,499;0,19165;1727967101,37;5;0,32;1,6;4,99;0,38;1,9
115;11,6;0,1933333333;1727967101,445;5;0,32;1,6;4,99;0,38;1,9
116;11,701;0,1950166667;1727967101,549;5;0,32;1,6;4,99;0,38;1,9
117;11,799;0,19665;1727967101,648;5;0,32;1,6;4,99;0,38;1,9
118;11,901;0,19835;1727967101,749;5;0,32;1,6;4,99;0,38;1,9
119;12;0,2;1727967101,845;5;0,32;1,6;4,99;0,38;1,9
120;12,101;0,2016833333;1727967101,946;5;0,32;1,6;4,99;0,38;1,9
121;12,199;0,2033166667;1727967102,046;5;0,32;1,6;4,99;0,38;1,9
122;12,301;0,2050166667;1727967102,148;5;0,32;1,6;4,99;0,38;1,9
123;12,398;0,2066333333;1727967102,243;5;0,32;1,6;4,99;0,38;1,9
124;12,496;0,2082666667;1727967102,343;5;0,32;1,6;4,99;0,38;1,9
125;12,601;0,2100166667;1727967102,456;5;0,32;1,6;4,99;0,38;1,9
126;12,701;0,2116833333;1727967102,548;5;0,32;1,6;4,99;0,38;1,9
127;12,801;0,21335;1727967102,646;5;0,32;1,6;4,99;0,38;1,9
128;12,898;0,2149666667;1727967102,744;5;0,32;1,6;4,99;0,38;1,9
129;13,001;0,2166833333;1727967102,847;5;0,32;1,6;4,99;0,38;1,9
130;13,1;0,2183333333;1727967102,948;5;0,32;1,6;4,99;0,38;1,9
131;13,201;0,2200166667;1727967103,046;5;0,32;1,6;4,99;0,38;1,9
132;13,301;0,2216833333;1727967103,16;5;0,32;1,6;4,99;0,38;1,9
133;13,399;0,2233166667;1727967103,246;5;0,32;1,6;4,99;0,38;1,9
134;13,499;0,2249833333;1727967103,345;5;0,32;1,6;4,99;0,38;1,9
135;13,601;0,2266833333;1727967103,448;5;0,32;1,6;4,99;0,38;1,9
136;13,699;0,2283166667;1727967103,548;5;0,33;1,65;4,99;0,38;1,9
137;13,797;0,22995;1727967103,644;5;0,33;1,65;4,99;0,38;1,9
138;13,899;0,23165;1727967103,746;5;0,33;1,65;4,99;0,38;1,9
139;14;0,2333333333;1727967103,866;5;0,33;1,65;4,99;0,38;1,9
140;14,101;0,2350166667;1727967103,947;5;0,33;1,65;4,99;0,38;1,9
141;14,201;0,2366833333;1727967104,047;5;0,33;1,65;4,99;0,38;1,9
142;14,3;0,2383333333;1727967104,148;5;0,33;1,65;4,99;0,38;1,9
143;14,399;0,2399833333;1727967104,246;5;0,32;1,6;4,99;0,38;1,9
144;14,5;0,2416666667;1727967104,347;5;0,32;1,6;4,99;0,38;1,9
145;14,6;0,2433333333;1727967104,447;5;0,32;1,6;4,99;0,38;1,9
146;14,7;0,245;1727967104,569;5;0,32;1,6;4,99;0,38;1,9
147;14,799;0,24665;1727967104,647;5;0,32;1,6;4,99;0,38;1,9
148;14,901;0,24835;1727967104,748;5;0,32;1,6;4,99;0,38;1,9
149;15,001;0,2500166667;1727967104,848;5;0,32;1,6;4,99;0,38;1,9
150;15,099;0,25165;1727967104,945;5;0,32;1,6;4,99;0,38;1,9
151;15,196;0,2532666667;1727967105,043;5;0,32;1,6;4,99;0,38;1,9
152;15,299;0,2549833333;1727967105,146;5;0,32;1,6;4,99;0,38;1,9
153;15,401;0,2566833333;1727967105,266;5;0,32;1,6;4,99;0,38;1,9
154;15,501;0,25835;1727967105,349;5;0,32;1,6;4,99;0,38;1,9
155;15,601;0,2600166667;1727967105,449;5;0,32;1,6;4,99;0,38;1,9
156;15,701;0,2616833333;1727967105,546;5;0,32;1,6;4,99;0,38;1,9
157;15,8;0,2633333333;1727967105,647;5;0,33;1,65;4,99;0,38;1,9
158;15,897;0,26495;1727967105,743;5;0,33;1,65;4,99;0,38;1,9
159;15,999;0,26665;1727967105,845;5;0,33;1,65;4,99;0,38;1,9
160;16,1;0,2683333333;1727967105,942;5;0,33;1,65;4,99;0,38;1,9
161;16,198;0,2699666667;1727967106,046;5;0,33;1,65;4,99;0,38;1,9
162;16,299;0,27165;1727967106,146;5;0,33;1,65;4,99;0,38;1,9
163;16,399;0,2733166667;1727967106,244;5;0,33;1,65;4,99;0,38;1,9
164;16,501;0,2750166667;1727967106,359;5;0,32;1,6;4,99;0,38;1,9
165;16,6;0,2766666667;1727967106,447;5;0,32;1,6;4,99;0,38;1,9
166;16,7;0,2783333333;1727967106,547;5;0,32;1,6;4,99;0,38;1,9
167;16,801;0,2800166667;1727967106,647;5;0,32;1,6;4,99;0,38;1,9
168;16,899;0,28165;1727967106,745;5;0,32;1,6;4,99;0,38;1,9
169;16,997;0,2832833333;1727967106,842;5;0,32;1,6;4,99;0,38;1,9
170;17,098;0,2849666667;1727967106,945;5;0,32;1,6;4,99;0,38;1,9
171;17,199;0,28665;1727967107,061;5;0,32;1,6;4,99;0,38;1,9
172;17,301;0,28835;1727967107,149;5;0,32;1,6;4,99;0,38;1,9
173;17,399;0,2899833333;1727967107,245;5;0,32;1,6;4,99;0,38;1,9
174;17,497;0,2916166667;1727967107,342;5;0,32;1,6;4,99;0,38;1,9
175;17,599;0,2933166667;1727967107,447;5;0,32;1,6;4,99;0,38;1,9
176;17,699;0,2949833333;1727967107,544;5;0,32;1,6;4,99;0,38;1,9
177;17,8;0,2966666667;1727967107,647;5;0,32;1,6;4,99;0,38;1,9
178;17,899;0,2983166667;1727967107,764;5;0,32;1,6;4,99;0,38;1,9
179;18,001;0,3000166667;1727967107,848;5;0,32;1,6;4,99;0,38;1,9
180;18,101;0,3016833333;1727967107,945;5;0,32;1,6;4,99;0,38;1,9
181;18,197;0,3032833333;1727967108,041;5;0,32;1,6;4,99;0,38;1,9
182;18,301;0,3050166667;1727967108,147;5;0,32;1,6;4,99;0,38;1,9
183;18,396;0,3066;1727967108,242;5;0,32;1,6;4,99;0,38;1,9
184;18,496;0,3082666667;1727967108,344;5;0,32;1,6;4,99;0,38;1,9
185;18,601;0,3100166667;1727967108,458;5;0,32;1,6;4,99;0,38;1,9
186;18,701;0,3116833333;1727967108,547;5;0,32;1,6;4,99;0,38;1,9
187;18,8;0,3133333333;1727967108,646;5;0,32;1,6;4,99;0,38;1,9
188;18,899;0,3149833333;1727967108,744;5;0,32;1,6;4,99;0,38;1,9
189;19,001;0,3166833333;1727967108,846;5;0,32;1,6;4,99;0,4;2
190;19,099;0,3183166667;1727967108,947;5;0,32;1,6;4,99;0,4;2
191;19,199;0,3199833333;1727967109,045;5;0,32;1,6;4,99;0,4;2
192;19,3;0,3216666667;1727967109,162;5;0,32;1,6;4,99;0,4;2
193;19,4;0,3233333333;1727967109,246;5;0,32;1,6;4,99;0,4;2
194;19,501;0,3250166667;1727967109,347;5;0,32;1,6;4,99;0,4;2
195;19,599;0,32665;1727967109,447;5;0,32;1,6;4,99;0,4;2
196;19,697;0,3282833333;1727967109,544;5;0,32;1,6;4,99;0,46;2,3
197;19,797;0,32995;1727967109,642;5;0,32;1,6;4,99;0,46;2,3
198;19,9;0,3316666667;1727967109,747;5;0,32;1,6;4,99;0,46;2,3
199;20;0,3333333333;1727967109,866;5;0,32;1,6;4,99;0,46;2,3
200;20,101;0,3350166667;1727967109,947;5;0,32;1,6;4,99;0,46;2,3
201;20,2;0,3366666667;1727967110,047;5;0,32;1,6;4,99;0,46;2,3
202;20,297;0,3382833333;1727967110,142;5;0,32;1,6;4,99;0,46;2,3
203;20,401;0,3400166667;1727967110,246;5;0,32;1,6;4,99;0,46;2,3
204;20,501;0,3416833333;1727967110,348;5;0,32;1,6;4,99;0,46;2,3
205;20,601;0,34335;1727967110,447;5;0,32;1,6;4,99;0,46;2,3
206;20,699;0,3449833333;1727967110,566;5;0,32;1,6;4,99;0,46;2,3
207;20,801;0,3466833333;1727967110,646;5;0,32;1,6;4,99;0,46;2,3
208;20,899;0,3483166667;1727967110,745;5;0,32;1,6;4,99;0,46;2,3
209;20,999;0,3499833333;1727967110,847;5;0,32;1,6;4,99;0,46;2,3
210;21,099;0,35165;1727967110,945;5;0,32;1,6;4,99;0,46;2,3
211;21,197;0,3532833333;1727967111,042;5;0,32;1,6;4,99;0,46;2,3
212;21,301;0,3550166667;1727967111,146;5;0,32;1,6;4,99;0,46;2,3
213;21,4;0,3566666667;1727967111,265;5;0,32;1,6;4,99;0,46;2,3
214;21,499;0,3583166667;1727967111,345;5;0,32;1,6;4,99;0,46;2,3
215;21,601;0,3600166667;1727967111,445;5;0,32;1,6;4,99;0,46;2,3
216;21,699;0,36165;1727967111,545;5;0,32;1,6;4,99;0,46;2,3
217;21,8;0,3633333333;1727967111,648;5;0,32;1,6;4,99;0,46;2,3
218;21,9;0,365;1727967111,745;5;0,32;1,6;4,99;0,46;2,3
219;22,001;0,3666833333;1727967111,846;5;0,32;1,6;4,99;0,46;2,3
220;22,098;0,3683;1727967111,943;5;0,32;1,6;4,99;0,46;2,3
221;22,201;0,3700166667;1727967112,045;5;0,33;1,65;4,99;0,46;2,3
222;22,3;0,3716666667;1727967112,146;5;0,33;1,65;4,99;0,46;2,3
223;22,401;0,37335;1727967112,247;5;0,33;1,65;4,99;0,46;2,3
224;22,499;0,3749833333;1727967112,351;5;0,33;1,65;4,99;0,46;2,3
225;22,601;0,3766833333;1727967112,448;5;0,33;1,65;4,99;0,46;2,3
226;22,699;0,3783166667;1727967112,544;5;0,33;1,65;4,99;0,46;2,3
227;22,799;0,3799833333;1727967112,646;5;0,33;1,65;4,99;0,46;2,3
228;22,902;0,3817;1727967112,748;5;0,32;1,6;4,99;0,46;2,3
229;22,997;0,3832833333;1727967112,843;5;0,32;1,6;4,99;0,46;2,3
230;23,098;0,3849666667;1727967112,945;5;0,32;1,6;4,99;0,46;2,3
231;23,201;0,3866833333;1727967113,067;5;0,32;1,6;4,99;0,46;2,3
232;23,299;0,3883166667;1727967113,146;5;0,32;1,6;4,99;0,46;2,3
233;23,397;0,38995;1727967113,243;5;0,32;1,6;4,99;0,46;2,3
234;23,501;0,3916833333;1727967113,346;5;0,32;1,6;4,99;0,46;2,3
235;23,6;0,3933333333;1727967113,449;5;0,32;1,6;4,99;0,46;2,3
236;23,699;0,3949833333;1727967113,546;5;0,32;1,6;4,99;0,46;2,3
237;23,801;0,3966833333;1727967113,648;5;0,32;1,6;4,99;0,46;2,3
238;23,898;0,3983;1727967113,76;5;0,32;1,6;4,99;0,46;2,3
239;24;0,4;1727967113,848;5;0,32;1,6;4,99;0,46;2,3
240;24,101;0,4016833333;1727967113,948;5;0,32;1,6;4,99;0,46;2,3
241;24,201;0,40335;1727967114,047;5;0,32;1,6;4,99;0,46;2,3
242;24,3;0,405;1727967114,148;5;0,32;1,6;4,99;0,46;2,3
243;24,399;0,40665;1727967114,246;5;0,32;1,6;4,99;0,46;2,3
244;24,501;0,40835;1727967114,347;5;0,32;1,6;4,99;0,46;2,3
245;24,597;0,40995;1727967114,466;5;0,32;1,6;4,99;0,46;1,9
246;24,701;0,4116833333;1727967114,547;5;0,32;1,6;4,99;0,38;1,9
247;24,799;0,4133166667;1727967114,647;5;0,32;1,6;4,99;0,38;1,9
248;24,9;0,415;1727967114,747;5;0,32;1,6;4,99;0,38;1,9
249;25,001;0,4166833333;1727967114,857;5;0,32;1,6;4,99;0,38;1,9
250;25,097;0,4182833333;1727967114,944;5;0,32;1,6;4,99;0,38;1,9
251;25,197;0,41995;1727967115,043;5;0,32;1,6;4,99;0,38;1,9
252;25,301;0,4216833333;1727967115,147;5;0,32;1,6;4,99;0,38;1,9
253;25,4;0,4233333333;1727967115,247;5;0,32;1,6;4,99;0,38;1,9
254;25,499;0,4249833333;1727967115,347;5;0,32;1,6;4,99;0,38;1,9
255;25,601;0,4266833333;1727967115,448;5;0,32;1,6;4,99;0,38;1,9
256;25,699;0,4283166667;1727967115,558;5;0,33;1,65;4,99;0,38;1,9
257;25,801;0,4300166667;1727967115,648;5;0,33;1,65;4,99;0,38;1,9
258;25,899;0,43165;1727967115,747;5;0,33;1,65;4,99;0,38;1,9
259;25,999;0,4333166667;1727967115,846;5;0,33;1,65;4,99;0,38;1,9
260;26,097;0,43495;1727967115,943;5;0,33;1,65;4,99;0,38;1,9
261;26,196;0,4366;1727967116,043;5;0,33;1,65;4,99;0,38;1,9
262;26,299;0,4383166667;1727967116,145;5;0,33;1,65;4,99;0,38;1,9
263;26,401;0,4400166667;1727967116,264;5;0,33;1,65;4,99;0,38;1,9
264;26,5;0,4416666667;1727967116,347;5;0,33;1,65;4,99;0,38;1,9
265;26,601;0,44335;1727967116,448;5;0,33;1,65;4,99;0,38;1,9
266;26,7;0,445;1727967116,548;5;0,33;1,65;4,99;0,38;1,9
267;26,801;0,4466833333;1727967116,647;5;0,33;1,65;4,99;0,38;1,9
268;26,899;0,4483166667;1727967116,746;5;0,33;1,65;4,99;0,38;1,9
269;26,998;0,4499666667;1727967116,841;5;0,33;1,65;4,99;0,38;1,9
270;27,101;0,4516833333;1727967116,969;5;0,49;2,45;4,99;0,38;1,9
271;27,197;0,4532833333;1727967117,044;5;0,49;2,45;4,99;0,38;1,9
272;27,298;0,4549666667;1727967117,144;5;0,49;2,45;4,99;0,38;1,9
273;27,401;0,4566833333;1727967117,246;5;0,49;2,45;4,99;0,38;1,9
274;27,5;0,4583333333;1727967117,346;5;0,49;2,45;4,99;0,46;2,3
275;27,602;0,4600333333;1727967117,446;5;0,49;2,45;4,99;0,46;2,3
276;27,7;0,4616666667;1727967117,545;5;0,49;2,45;4,99;0,46;2,3
277;27,799;0,4633166667;1727967117,667;5;0,4;2;4,99;0,46;2,3
278;27,899;0,4649833333;1727967117,746;5;0,4;2;4,99;0,46;2,3
279;28,001;0,4666833333;1727967117,847;5;0,4;2;4,99;0,46;2,3
280;28,101;0,46835;1727967117,947;5;0,4;2;4,99;0,46;2,3
281;28,201;0,4700166667;1727967118,046;5;0,4;2;4,99;0,46;2,3
282;28,297;0,4716166667;1727967118,141;5;0,4;2;4,99;0,46;2,3
283;28,401;0,47335;1727967118,246;5;0,4;2;4,99;0,46;2,3
284;28,499;0,4749833333;1727967118,364;5;0,41;2,05;4,99;0,46;2,3
285;28,602;0,4767;1727967118,445;5;0,41;2,05;4,99;0,46;2,3
286;28,699;0,4783166667;1727967118,545;5;0,41;2,05;4,99;0,46;2,3
287;28,801;0,4800166667;1727967118,648;5;0,41;2,05;4,99;0,46;2,3
288;28,898;0,4816333333;1727967118,745;5;0,41;2,05;4,99;0,46;2,3
289;28,999;0,4833166667;1727967118,845;5;0,41;2,05;4,99;0,46;2,3
290;29,101;0,4850166667;1727967118,949;5;0,41;2,05;4,99;0,46;2,3
291;29,201;0,4866833333;1727967119,069;5;0,41;2,05;4,99;0,46;2,3
292;29,301;0,48835;1727967119,146;5;0,41;2,05;4,99;0,46;2,3
293;29,401;0,4900166667;1727967119,246;5;0,41;2,05;4,99;0,46;2,3
294;29,497;0,4916166667;1727967119,341;5;0,41;2,05;4,99;0,46;2,3
295;29,602;0,4933666667;1727967119,446;5;0,41;2,05;4,99;0,46;2,3
296;29,696;0,4949333333;1727967119,542;5;0,41;2,05;4,99;0,46;2,3
297;29,796;0,4966;1727967119,64;5;0,41;2,05;4,99;0,46;2,3
298;29,901;0,49835;1727967119,745;5;0,41;2,05;4,99;0,46;2,3
299;30;0,5;1727967119,845;5;0,6;3;4,99;0,46;2,3
300;30,099;0,50165;1727967119,945;5;0,6;3;4,99;0,46;2,3
301;30,197;0,5032833333;1727967120,043;5;0,6;3;4,99;0,46;2,3
302;30,301;0,5050166667;1727967120,154;5;0,6;3;4,99;0,46;2,3
303;30,401;0,5066833333;1727967120,246;5;0,6;3;4,99;0,46;2,3
304;30,499;0,5083166667;1727967120,345;5;0,6;3;4,99;0,46;2,3
305;30,599;0,5099833333;1727967120,445;5;0,6;3;4,99;0,46;2,3
306;30,699;0,51165;1727967120,545;5;0,41;2,05;4,99;0,46;2,3
307;30,797;0,5132833333;1727967120,643;5;0,41;2,05;4,99;0,46;2,3
308;30,899;0,5149833333;1727967120,745;5;0,41;2,05;4,99;0,46;2,3
309;31;0,5166666667;1727967120,857;5;0,41;2,05;4,99;0,46;2,3
310;31,097;0,5182833333;1727967120,944;5;0,41;2,05;4,99;0,46;2,3
311;31,199;0,5199833333;1727967121,045;5;0,41;2,05;4,99;0,46;2,3
312;31,299;0,52165;1727967121,144;5;0,41;2,05;4,99;0,46;2,3
313;31,401;0,52335;1727967121,247;5;0,42;2,1;4,99;0,46;2,3
314;31,498;0,5249666667;1727967121,341;5;0,42;2,1;4,99;0,46;2,3
315;31,598;0,5266333333;1727967121,444;5;0,42;2,1;4,99;0,46;2,3
316;31,698;0,5283;1727967121,565;5;0,42;2,1;4,99;0,46;2,3
317;31,798;0,5299666667;1727967121,642;5;0,42;2,1;4,99;0,46;2,3
318;31,897;0,5316166667;1727967121,743;5;0,42;2,1;4,99;0,46;2,3
319;32;0,5333333333;1727967121,845;5;0,42;2,1;4,99;0,46;2,3
320;32,101;0,5350166667;1727967121,947;5;0,43;2,15;4,99;0,46;2,3
321;32,201;0,5366833333;1727967122,046;5;0,43;2,15;4,99;0,46;2,3
322;32,297;0,5382833333;1727967122,142;5;0,43;2,15;4,99;0,46;2,3
323;32,401;0,5400166667;1727967122,269;5;0,43;2,15;4,99;0,4;2
324;32,497;0,5416166667;1727967122,344;5;0,43;2,15;4,99;0,4;2
325;32,596;0,5432666667;1727967122,441;5;0,43;2,15;4,99;0,4;2
326;32,699;0,5449833333;1727967122,547;5;0,43;2,15;4,99;0,4;2
327;32,8;0,5466666667;1727967122,646;5;0,51;2,55;4,99;0,4;2
328;32,9;0,5483333333;1727967122,746;5;0,51;2,55;4,99;0,4;2
329;32,999;0,5499833333;1727967122,844;5;0,51;2,55;4,99;0,4;2
330;33,101;0,5516833333;1727967122,968;5;0,51;2,55;4,99;0,46;2,3
331;33,201;0,55335;1727967123,048;5;0,51;2,55;4,99;0,46;2,3
332;33,3;0,555;1727967123,147;5;0,51;2,55;4,99;0,46;2,3
333;33,4;0,5566666667;1727967123,245;5;0,51;2,55;4,99;0,46;2,3
334;33,5;0,5583333333;1727967123,348;5;0,41;2,05;4,99;0,46;2,3
