"index";"time";"minutes";"dateTime";"SPD33.CH1_Voltage";"SPD33.CH1_Current";"SPD33.CH1_Power";"SPD33.CH2_Voltage";"SPD33.CH2_Current";"SPD33.CH2_Power"
150;15,141;0,25235;1727970947,466;5;0,33;1,65;4,99;0,38;1,9
151;15,241;0,2540166667;1727970947,566;5;0,33;1,65;4,99;0,38;1,9
152;15,339;0,25565;1727970947,666;5;0,33;1,65;4,99;0,38;1,9
153;15,439;0,2573166667;1727970947,778;5;0,33;1,65;4,99;0,38;1,9
154;15,541;0,2590166667;1727970947,865;5;0,33;1,65;4,99;0,38;1,9
155;15,641;0,2606833333;1727970947,965;5;0,33;1,65;4,99;0,38;1,9
156;15,741;0,26235;1727970948,067;5;0,33;1,65;4,99;0,38;1,9
157;15,84;0,264;1727970948,163;5;0,33;1,65;4,99;0,38;1,9
158;15,94;0,2656666667;1727970948,265;5;0,33;1,65;4,99;0,38;1,9
159;16,039;0,2673166667;1727970948,362;5;0,33;1,65;4,99;0,38;1,9
160;16,141;0,2690166667;1727970948,461;5;0,33;1,65;4,99;0,38;1,9
161;16,239;0,27065;1727970948,562;5;0,33;1,65;4,99;0,38;1,9
162;16,338;0,2723;1727970948,664;5;0,33;1,65;4,99;0,38;1,9
163;16,441;0,2740166667;1727970948,768;5;0,33;1,65;4,99;0,38;1,9
164;16,54;0,2756666667;1727970948,869;5;0,33;1,65;4,99;0,38;1,9
165;16,641;0,27735;1727970948,966;5;0,33;1,65;4,99;0,38;1,9
166;16,741;0,2790166667;1727970949,065;5;0,33;1,65;4,99;0,38;1,9
167;16,841;0,2806833333;1727970949,167;5;0,33;1,65;4,99;0,38;1,9
168;16,941;0,28235;1727970949,265;5;0,33;1,65;4,99;0,38;1,9
169;17,042;0,2840333333;1727970949,366;5;0,33;1,65;4,99;0,38;1,9
170;17,141;0,2856833333;1727970950,572;5;0,33;1,65;4,99;0,38;1,9
171;18,28;0,3046666667;1727970950,604;5;0,33;1,65;4,99;0,38;1,9
172;18,483;0,30805;1727970950,807;5;0,33;1,65;4,99;0,38;1,9
173;18,685;0,3114166667;1727970951,009;5;0,32;1,6;4,99;0,38;1,9
174;18,882;0,3147;1727970951,207;5;0,32;1,6;4,99;0,38;1,9
175;19,085;0,3180833333;1727970951,409;5;0,32;1,6;4,99;0,46;2,3
176;19,283;0,3213833333;1727970951,617;5;0,32;1,6;4,99;0,46;2,3
177;19,485;0,32475;1727970951,809;5;0,32;1,6;4,99;0,46;2,3
178;19,684;0,3280666667;1727970952,008;5;0,32;1,6;4,99;0,46;2,3
179;19,883;0,3313833333;1727970952,206;5;0,32;1,6;4,99;0,46;2,3
180;20,085;0,33475;1727970952,411;5;0,32;1,6;4,99;0,46;2,3
181;20,284;0,3380666667;1727970952,607;5;0,32;1,6;4,99;0,46;2,3
182;20,483;0,3413833333;1727970952,808;5;0,32;1,6;4,99;0,46;2,3
183;20,685;0,34475;1727970953,015;5;0,33;1,65;4,99;0,46;2,3
184;20,883;0,34805;1727970953,208;5;0,33;1,65;4,99;0,46;2,3
185;21,081;0,35135;1727970953,406;5;0,33;1,65;4,99;0,46;2,3
186;21,286;0,3547666667;1727970953,61;5;0,33;1,65;4,99;0,46;2,3
187;21,48;0,358;1727970953,803;5;0,33;1,65;4,99;0,46;2,3
188;21,685;0,3614166667;1727970954,005;5;0,33;1,65;4,99;0,46;2,3
189;21,882;0,3647;1727970954,207;5;0,33;1,65;4,99;0,46;2,3
190;22,085;0,3680833333;1727970954,416;5;0,32;1,6;4,99;0,46;2,3
191;22,28;0,3713333333;1727970954,606;5;0,32;1,6;4,99;0,46;2,3
192;22,485;0,37475;1727970954,81;5;0,32;1,6;4,99;0,46;2,3
193;22,685;0,3780833333;1727970955,01;5;0,32;1,6;4,99;0,46;2,3
194;22,885;0,3814166667;1727970955,21;5;0,33;1,65;4,99;0,46;2,3
195;23,085;0,38475;1727970955,404;5;0,33;1,65;4,99;0,46;2,3
196;23,28;0,388;1727970955,604;5;0,33;1,65;4,99;0,46;2,3
197;23,484;0,3914;1727970955,811;5;0,32;1,6;4,99;0,46;2,3
198;23,684;0,3947333333;1727970956,005;5;0,32;1,6;4,99;0,46;2,3
199;23,884;0,3980666667;1727970956,207;5;0,32;1,6;4,99;0,38;1,9
200;24,08;0,4013333333;1727970956,404;5;0,32;1,6;4,99;0,38;1,9
201;24,285;0,40475;1727970956,609;5;0,32;1,6;4,99;0,38;1,9
202;24,484;0,4080666667;1727970956,801;5;0,32;1,6;4,99;0,38;1,9
203;24,685;0,4114166667;1727970957,009;5;0,32;1,6;4,99;0,38;1,9
204;24,881;0,4146833333;1727970957,208;5;0,32;1,6;4,99;0,38;1,9
205;25,083;0,41805;1727970957,407;5;0,32;1,6;4,99;0,38;1,9
206;25,282;0,4213666667;1727970957,606;5;0,32;1,6;4,99;0,38;1,9
207;25,484;0,4247333333;1727970957,808;5;0,32;1,6;4,99;0,38;1,9
208;25,685;0,4280833333;1727970958,01;5;0,32;1,6;4,99;0,38;1,9
209;25,881;0,43135;1727970958,2;5;0,32;1,6;4,99;0,38;1,9
210;26,085;0,43475;1727970958,411;5;0,32;1,6;4,99;0,38;1,9
211;26,285;0,4380833333;1727970958,609;5;0,32;1,6;4,99;0,38;1,9
212;26,484;0,4414;1727970958,807;5;0,32;1,6;4,99;0,38;1,9
213;26,685;0,44475;1727970959,009;5;0,32;1,6;4,99;0,38;1,9
214;26,882;0,4480333333;1727970959,206;5;0,32;1,6;4,99;0,38;1,9
215;27,083;0,4513833333;1727970959,408;5;0,33;1,65;4,99;0,38;1,9
216;27,283;0,4547166667;1727970959,629;5;0,33;1,65;4,99;0,38;1,9
217;27,482;0,4580333333;1727970959,808;5;0,33;1,65;4,99;0,38;1,9
218;27,683;0,4613833333;1727970960,008;5;0,33;1,65;4,99;0,38;1,9
219;27,884;0,4647333333;1727970960,209;5;0,33;1,65;4,99;0,38;1,9
220;28,085;0,4680833333;1727970960,413;5;0,33;1,65;4,99;0,38;1,9
221;28,282;0,4713666667;1727970960,609;5;0,33;1,65;4,99;0,38;1,9
222;28,485;0,47475;1727970960,809;5;0,33;1,65;4,99;0,38;1,9
223;28,684;0,4780666667;1727970961,034;5;0,33;1,65;4,99;0,57;2,84
224;28,885;0,4814166667;1727970961,212;5;0,33;1,65;4,99;0,57;2,84
225;29,083;0,4847166667;1727970961,407;5;0,63;3,15;4,99;0,57;2,84
226;29,286;0,4881;1727970961,609;5;0,63;3,15;4,99;0,57;2,84
227;29,484;0,4914;1727970961,809;5;0,63;3,15;4,99;0,46;2,3
228;29,682;0,4947;1727970962,006;5;0,63;3,15;4,99;0,46;2,3
229;29,883;0,49805;1727970962,207;5;0,41;2,05;4,99;0,46;2,3
230;30,085;0,5014166667;1727970962,421;5;0,41;2,05;4,99;0,46;2,3
231;30,283;0,5047166667;1727970962,608;5;0,41;2,05;4,99;0,46;2,3
232;30,483;0,50805;1727970962,807;5;0,46;2,3;4,99;0,46;2,3
233;30,685;0,5114166667;1727970963,01;5;0,46;2,3;4,99;0,46;2,3
234;30,885;0,51475;1727970963,21;5;0,46;2,3;4,99;0,46;2,3
235;31,085;0,5180833333;1727970963,409;5;0,46;2,3;4,99;0,46;2,3
236;31,285;0,5214166667;1727970963,609;5;0,41;2,05;4,99;0,46;2,3
237;31,485;0,52475;1727970963,819;5;0,41;2,05;4,99;0,46;2,3
238;31,685;0,5280833333;1727970964,008;5;0,41;2,05;4,99;0,46;2,3
239;31,884;0,5314;1727970964,207;5;0,48;2,4;4,99;0,46;2,3
240;32,081;0,5346833333;1727970964,404;5;0,48;2,4;4,99;0,46;2,3
241;32,284;0,5380666667;1727970964,608;5;0,48;2,4;4,99;0,46;2,3
242;32,483;0,5413833333;1727970964,806;5;0,48;2,4;4,99;0,46;2,3
243;32,681;0,5446833333;1727970965,005;5;0,46;2,3;4,99;0,46;2,3
244;32,885;0,5480833333;1727970965,21;5;0,46;2,3;4,99;0,46;2,3
245;33,082;0,5513666667;1727970965,407;5;0,46;2,3;4,99;0,46;2,3
246;33,285;0,55475;1727970965,611;5;0,48;2,4;4,99;0,46;2,3
247;33,482;0,5580333333;1727970965,808;5;0,48;2,4;4,99;0,46;2,3
248;33,683;0,5613833333;1727970966,007;5;0,48;2,4;4,99;0,46;2,3
249;33,882;0,5647;1727970966,229;5;0,48;2,05;4,99;0,46;2,3
250;34,085;0,5680833333;1727970966,412;5;0,41;2,05;4,99;0,46;2,3
251;34,285;0,5714166667;1727970966,608;5;0,41;2,05;4,99;0,46;2,3
252;34,485;0,57475;1727970966,81;5;0,41;2,05;4,99;0,46;2,3
253;34,685;0,5780833333;1727970967,013;5;0,41;2,05;4,99;0,46;2,3
254;34,883;0,5813833333;1727970967,212;5;0,41;2,05;4,99;0,46;2,3
255;35,081;0,5846833333;1727970967,405;5;0,41;2,05;4,99;0,46;2,3
256;35,283;0,58805;1727970967,63;5;0,46;2,3;4,99;0,46;2,3
257;35,485;0,5914166667;1727970967,81;5;0,46;2,3;4,99;0,46;2,3
258;35,682;0,5947;1727970968,007;5;0,46;2,3;4,99;0,46;2,3
259;35,884;0,5980666667;1727970968,209;5;0,46;2,3;4,99;0,46;2,3
260;36,083;0,6013833333;1727970968,413;5;0,41;2,05;4,99;0,46;2,3
261;36,285;0,60475;1727970968,608;5;0,41;2,05;4,99;0,46;2,3
262;36,481;0,6080166667;1727970968,808;5;0,41;2,05;4,99;0,46;2,3
263;36,685;0,6114166667;1727970969,03;5;0,5;2,5;4,99;0,46;2,3
264;36,88;0,6146666667;1727970969,203;5;0,5;2,5;4,99;0,46;2,3
265;37,085;0,6180833333;1727970969,412;5;0,5;2,5;4,99;0,46;2,3
266;37,285;0,6214166667;1727970969,609;5;0,5;2,5;4,99;0,46;2,3
267;37,481;0,6246833333;1727970969,805;5;0,41;2,05;4,99;0,46;2,3
268;37,683;0,62805;1727970970,011;5;0,41;2,05;4,99;0,46;2,3
269;37,883;0,6313833333;1727970970,208;5;0,41;2,05;4,99;0,46;2,3
270;38,081;0,6346833333;1727970970,433;5;0,41;2,05;4,99;0,46;2,3
271;38,281;0,6380166667;1727970970,612;5;0,41;2,05;4,99;0,46;2,3
272;38,484;0,6414;1727970970,814;5;0,41;2,05;4,99;0,46;2,3
273;38,685;0,64475;1727970971,008;5;0,41;2,05;4,99;0,46;2,3
274;38,882;0,6480333333;1727970971,207;5;0,45;2,25;4,99;0,46;2,3
275;39,08;0,6513333333;1727970971,404;5;0,45;2,25;4,99;0,46;2,3
276;39,28;0,6546666667;1727970971,604;5;0,45;2,25;4,99;0,52;2,59
277;39,485;0,6580833333;1727970971,822;5;0,5;2,5;4,99;0,52;2,59
278;39,685;0,6614166667;1727970972,009;5;0,5;2,5;4,99;0,52;2,59
279;39,885;0,66475;1727970972,209;5;0,5;2,5;4,99;0,46;2,3
280;40,085;0,6680833333;1727970972,411;5;0,5;2,5;4,99;0,46;2,3
281;40,285;0,6714166667;1727970972,609;5;0,41;2,05;4,99;0,46;2,3
282;40,481;0,6746833333;1727970972,801;5;0,41;2,05;4,99;0,46;2,3
283;40,685;0,6780833333;1727970973,013;5;0,41;2,05;4,99;0,46;2,3
284;40,884;0,6814;1727970973,208;5;0,41;2,05;4,99;0,46;2,3
285;41,085;0,68475;1727970973,41;5;0,41;2,05;4,99;0,46;2,3
286;41,283;0,68805;1727970973,608;5;0,41;2,05;4,99;0,46;2,3
287;41,486;0,6914333333;1727970973,811;5;0,41;2,05;4,99;0,46;2,3
288;41,685;0,69475;1727970974,008;5;0,43;2,15;4,99;0,46;2,3
289;41,881;0,6980166667;1727970974,199;5;0,43;2,15;4,99;0,46;2,3
290;42,085;0,7014166667;1727970974,41;5;0,43;2,15;4,99;0,46;2,3
291;42,284;0,7047333333;1727970974,609;5;0,49;2,45;4,99;0,46;2,3
292;42,485;0,7080833333;1727970974,809;5;0,49;2,45;4,99;0,46;2,3
293;42,685;0,7114166667;1727970975,011;5;0,49;2,45;4,99;0,46;2,3
294;42,883;0,7147166667;1727970975,206;5;0,49;2,45;4,99;0,46;2,3
295;43,086;0,7181;1727970975,41;5;0,45;2,25;4,99;0,46;2,3
296;43,285;0,7214166667;1727970975,632;5;0,45;2,25;4,99;0,46;2,3
297;43,485;0,72475;1727970975,813;5;0,45;2,25;4,99;0,46;2,3
298;43,682;0,7280333333;1727970976,006;5;0,41;2,05;4,99;0,46;2,3
299;43,884;0,7314;1727970976,208;5;0,41;2,05;4,99;0,46;2,3
300;44,082;0,7347;1727970976,409;5;0,41;2,05;4,99;0,46;2,3
301;44,285;0,7380833333;1727970976,613;5;0,41;2,05;4,99;0,46;2,3
302;44,481;0,74135;1727970976,805;5;0,54;2,7;4,99;0,46;2,3
303;44,683;0,7447166667;1727970977,03;5;0,54;2,7;4,99;0,46;2,3
304;44,885;0,7480833333;1727970977,213;5;0,54;2,7;4,99;0,46;2,3
305;45,109;0,7518166667;1727970977,434;5;0,41;2,05;4,99;0,46;2,3
306;45,282;0,7547;1727970977,607;5;0,41;2,05;4,99;0,46;2,3
307;45,484;0,7580666667;1727970977,809;5;0,41;2,05;4,99;0,46;2,3
308;45,684;0,7614;1727970978,013;5;0,41;2,05;4,99;0,46;2,3
309;45,885;0,76475;1727970978,21;5;0,46;2,3;4,99;0,46;2,3
310;46,085;0,7680833333;1727970978,431;5;0,46;2,3;4,99;0,46;2,3
311;46,282;0,7713666667;1727970978,606;5;0,46;2,3;4,99;0,46;2,3
312;46,485;0,77475;1727970978,81;5;0,41;2,05;4,99;0,46;2,3
313;46,681;0,7780166667;1727970979,004;5;0,41;2,05;4,99;0,46;2,3
314;46,883;0,7813833333;1727970979,211;5;0,41;2,05;4,99;0,46;2,3
315;47,083;0,7847166667;1727970979,416;5;0,41;2,05;4,99;0,46;2,3
316;47,282;0,7880333333;1727970979,609;5;0,49;2,45;4,99;0,46;2,3
317;47,482;0,7913666667;1727970979,818;5;0,49;2,45;4,99;0,46;2,3
318;47,681;0,7946833333;1727970980,005;5;0,49;2,45;4,99;0,46;2,3
319;47,884;0,7980666667;1727970980,207;5;0,5;2,5;4,99;0,46;2,3
320;48,084;0,8014;1727970980,409;5;0,5;2,5;4,99;0,46;2,3
321;48,285;0,80475;1727970980,608;5;0,5;2,5;4,99;0,46;2,3
322;48,48;0,808;1727970980,806;5;0,5;2,5;4,99;0,46;2,3
323;48,683;0,8113833333;1727970981,007;5;0,41;2,05;4,99;0,46;2,3
324;48,885;0,81475;1727970981,21;5;0,41;2,05;4,99;0,46;2,3
325;49,084;0,8180666667;1727970981,408;5;0,41;2,05;4,99;0,46;2,3
326;49,283;0,8213833333;1727970981,613;5;0,43;2,15;4,99;0,46;2,3
327;49,485;0,82475;1727970981,812;5;0,43;2,15;4,99;0,46;2,3
328;49,684;0,8280666667;1727970982,014;5;0,43;2,15;4,99;0,46;2,3
329;49,884;0,8314;1727970982,231;5;0,43;2,05;4,99;0,46;2,3
330;50,084;0,8347333333;1727970982,409;5;0,41;2,05;4,99;0,46;2,3
331;50,283;0,83805;1727970982,607;5;0,41;2,05;4,99;0,46;2,3
332;50,483;0,8413833333;1727970982,808;5;0,41;2,05;4,99;0,46;2,3
333;50,685;0,84475;1727970983,013;5;0,48;2,4;4,99;0,46;2,3
